,Referencia,Fecha Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
3313,3314,2007-04-18,Casa,Venta,Barcelona,284,1808512,,
3314,3315,2007-04-18,Industrial,Venta,Tarragona,179,1386892,,
3316,3317,2007-04-20,Casa,Venta,Girona,247,1804088,,
3318,3319,2007-04-21,Industrial,Venta,Tarragona,114,540018,,
3321,3322,2007-04-23,Local,Venta,Barcelona,44,180048,,
3322,3323,2007-04-23,Piso,Venta,Barcelona,283,2686236,,
3323,3324,2007-04-24,Oficina,Venta,Barcelona,136,807432,,
3327,3328,2007-04-26,Suelo,Venta,Lleida,55,355135,,
3328,3329,2007-04-26,Piso,Venta,Barcelona,264,2517504,,
3329,3330,2007-04-27,Parking,Venta,Barcelona,88,612568,,
3330,3331,2007-04-27,Local,Venta,Girona,110,845790,,
3331,3332,2007-04-29,Oficina,Venta,Lleida,190,1031320,,
3334,3335,2007-04-30,Suelo,Venta,Tarragona,78,740688,,
3336,3337,2007-04-30,Parking,Venta,Lleida,254,2140712,,
