,Referencia,Fecha Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
2472,2473,2006-06-05,Parking,Alquiler,Barcelona,173,1251828,2007-03-04,Joaquín
2473,2474,2006-06-06,Local,Venta,Lleida,126,1199394,2006-12-08,Carmen
2474,2475,2006-06-06,Piso,Alquiler,Lleida,264,1344024,2007-03-22,María
2475,2476,2006-06-06,Local,Alquiler,Tarragona,170,1397060,2007-04-30,Pedro
2476,2477,2006-06-06,Suelo,Alquiler,Lleida,217,1363411,2006-12-18,Carmen
2477,2478,2006-06-06,Suelo,Venta,Girona,294,2353176,2006-10-26,Pedro
2480,2481,2006-06-06,Oficina,Venta,Lleida,209,1637515,2007-04-12,Jesús
2482,2483,2006-06-07,Industrial,Alquiler,Girona,169,1447316,,
2483,2484,2006-06-07,Local,Alquiler,Lleida,201,1342278,2006-12-03,Luisa
2484,2485,2006-06-07,Industrial,Alquiler,Tarragona,270,2632500,2007-04-18,Carmen
2485,2486,2006-06-08,Casa,Venta,Girona,115,1147585,2006-11-13,Joaquín
2487,2488,2006-06-08,Suelo,Alquiler,Tarragona,255,2380170,2006-09-30,Pedro
2488,2489,2006-06-09,Suelo,Alquiler,Lleida,267,2211294,2007-05-06,Joaquín
2489,2490,2006-06-10,Industrial,Alquiler,Tarragona,298,2693026,,
2490,2491,2006-06-10,Local,Venta,Girona,160,1368480,2007-01-07,Joaquín
2492,2493,2006-06-10,Industrial,Alquiler,Tarragona,119,1149897,2006-10-27,Luisa
2497,2498,2006-06-11,Piso,Alquiler,Barcelona,126,1102500,2006-10-13,Pedro
2498,2499,2006-06-11,Local,Alquiler,Lleida,275,1443750,,
2499,2500,2006-06-11,Oficina,Venta,Barcelona,165,1204005,2007-01-23,María
2500,2501,2006-06-11,Casa,Alquiler,Girona,231,2069529,2006-12-24,Jesús
2502,2503,2006-06-13,Parking,Venta,Girona,282,2717634,2006-11-30,Pedro
2503,2504,2006-06-13,Local,Venta,Barcelona,245,2090340,,
2504,2505,2006-06-14,Oficina,Venta,Lleida,239,2235367,2006-10-09,María
2505,2506,2006-06-15,Local,Alquiler,Girona,161,1027180,2006-10-17,María
2506,2507,2006-06-15,Oficina,Venta,Lleida,219,958563,,
2507,2508,2006-06-15,Suelo,Venta,Girona,204,1267452,,
2508,2509,2006-06-16,Industrial,Alquiler,Tarragona,164,1166860,2007-05-07,Joaquín
2511,2512,2006-06-16,Piso,Venta,Tarragona,280,2384480,2007-01-01,Pedro
2513,2514,2006-06-17,Industrial,Venta,Lleida,134,1083256,2007-01-05,Jesús
2514,2515,2006-06-17,Local,Alquiler,Lleida,245,2030805,2006-12-11,María
2516,2517,2006-06-18,Local,Alquiler,Girona,297,2162160,2006-12-28,Jesús
2517,2518,2006-06-18,Casa,Venta,Tarragona,248,1826024,,
2518,2519,2006-06-20,Oficina,Alquiler,Lleida,63,413910,2007-04-29,María
2519,2520,2006-06-21,Oficina,Venta,Girona,277,2250348,2007-04-21,Jesús
2520,2521,2006-06-21,Oficina,Venta,Lleida,212,1736068,2006-12-24,Joaquín
2522,2523,2006-06-21,Casa,Alquiler,Barcelona,241,1327669,2007-03-10,Jesús
2524,2525,2006-06-22,Casa,Alquiler,Tarragona,246,2198502,2006-11-10,Carmen
2525,2526,2006-06-23,Oficina,Alquiler,Tarragona,178,1010862,2006-11-08,Carmen
2526,2527,2006-06-23,Suelo,Venta,Lleida,298,2458798,2006-12-10,Jesús
2528,2529,2006-06-24,Suelo,Alquiler,Barcelona,281,1521615,2007-04-19,Carmen
2530,2531,2006-06-25,Casa,Alquiler,Tarragona,213,1253505,2007-02-18,María
2533,2534,2006-06-25,Oficina,Venta,Girona,246,1087812,2006-10-24,Jesús
2535,2536,2006-06-27,Piso,Venta,Girona,214,1988702,,
2537,2538,2006-06-28,Casa,Venta,Lleida,214,1504420,2006-12-14,Joaquín
2540,2541,2006-06-30,Suelo,Venta,Lleida,209,1844425,2007-04-10,Pedro
2541,2542,2006-06-30,Oficina,Venta,Girona,291,2849763,2007-04-28,Joaquín
2544,2545,2006-07-01,Industrial,Venta,Girona,212,1691124,2006-10-19,María
2546,2547,2006-07-01,Parking,Alquiler,Lleida,234,1182636,2006-12-04,Carmen
2547,2548,2006-07-02,Industrial,Venta,Girona,195,1576380,2007-04-24,Luisa
2548,2549,2006-07-02,Parking,Alquiler,Tarragona,147,1362984,2007-02-12,Carmen
2549,2550,2006-07-02,Parking,Alquiler,Barcelona,163,1298947,2006-12-23,María
2550,2551,2006-07-02,Suelo,Alquiler,Tarragona,187,1059916,2006-10-03,Carmen
2553,2554,2006-07-04,Industrial,Alquiler,Barcelona,275,2415325,2006-12-17,Carmen
2554,2555,2006-07-04,Casa,Venta,Barcelona,267,2091144,2006-12-24,Luisa
2555,2556,2006-07-04,Oficina,Venta,Barcelona,250,1298500,2006-11-24,Joaquín
2556,2557,2006-07-05,Parking,Alquiler,Barcelona,283,1470185,2006-12-18,Jesús
2557,2558,2006-07-06,Industrial,Alquiler,Barcelona,212,1758964,2007-03-24,Luisa
2562,2563,2006-07-08,Piso,Alquiler,Barcelona,245,1284045,2007-05-07,Joaquín
2565,2566,2006-07-09,Oficina,Venta,Barcelona,81,654885,2006-11-13,Pedro
2570,2571,2006-07-10,Suelo,Venta,Tarragona,191,1127473,2007-04-01,Luisa
2571,2572,2006-07-10,Industrial,Venta,Tarragona,169,1154101,,
2573,2574,2006-07-11,Parking,Venta,Barcelona,256,2470912,,
2574,2575,2006-07-13,Oficina,Venta,Lleida,58,409712,,
2576,2577,2006-07-13,Piso,Alquiler,Lleida,290,2702220,2007-03-16,Carmen
2578,2579,2006-07-16,Parking,Alquiler,Girona,274,2189534,2006-11-17,Luisa
2580,2581,2006-07-16,Oficina,Venta,Girona,130,1061710,2007-03-11,Pedro
2583,2584,2006-07-17,Suelo,Alquiler,Barcelona,234,1016964,2007-03-18,Luisa
2584,2585,2006-07-17,Piso,Alquiler,Girona,244,1315648,2007-03-01,María
2585,2586,2006-07-18,Suelo,Alquiler,Lleida,252,1889748,2006-11-23,Luisa
2586,2587,2006-07-18,Casa,Venta,Barcelona,229,1634373,2006-12-19,Jesús
2587,2588,2006-07-18,Industrial,Venta,Barcelona,193,1559054,,
2589,2590,2006-07-19,Suelo,Alquiler,Lleida,273,2682225,2007-02-04,Pedro
2590,2591,2006-07-19,Suelo,Venta,Tarragona,213,1359579,2007-02-24,Carmen
2591,2592,2006-07-19,Parking,Venta,Girona,150,1076250,2006-11-05,Carmen
2593,2594,2006-07-20,Local,Venta,Lleida,265,1632930,2007-03-08,María
2594,2595,2006-07-20,Oficina,Alquiler,Girona,170,1039380,2006-11-25,Joaquín
2595,2596,2006-07-21,Oficina,Venta,Barcelona,258,1700994,2006-10-23,Jesús
2597,2598,2006-07-21,Oficina,Alquiler,Barcelona,91,659022,2007-02-26,Pedro
2598,2599,2006-07-22,Casa,Venta,Lleida,259,1626779,2007-05-01,Joaquín
2600,2601,2006-07-22,Parking,Venta,Girona,200,1021000,2006-11-20,Joaquín
2601,2602,2006-07-23,Oficina,Alquiler,Lleida,157,1095860,2007-04-21,Luisa
2603,2604,2006-07-24,Oficina,Venta,Barcelona,112,670208,2007-02-25,María
2604,2605,2006-07-24,Piso,Alquiler,Lleida,163,1550456,2007-02-03,Carmen
2605,2606,2006-07-24,Piso,Alquiler,Tarragona,293,1431891,,
2606,2607,2006-07-25,Piso,Alquiler,Lleida,195,1899690,2006-11-18,Jesús
2609,2610,2006-07-27,Oficina,Venta,Barcelona,143,1365936,2007-03-13,María
2610,2611,2006-07-27,Parking,Alquiler,Tarragona,177,1064301,,
2611,2612,2006-07-27,Oficina,Venta,Girona,65,598195,2006-10-30,Joaquín
2612,2613,2006-07-28,Casa,Venta,Barcelona,294,2618364,,
2613,2614,2006-07-28,Parking,Venta,Tarragona,242,1844282,,
2614,2615,2006-07-28,Casa,Alquiler,Barcelona,239,2199995,2007-03-04,Jesús
2615,2616,2006-07-28,Parking,Alquiler,Lleida,282,1170300,2006-12-15,Jesús
2620,2621,2006-07-31,Suelo,Venta,Tarragona,194,1476534,2006-11-27,Luisa
2621,2622,2006-07-31,Oficina,Alquiler,Lleida,291,2874207,2007-04-24,Jesús
2622,2623,2006-07-31,Parking,Alquiler,Lleida,108,1002348,,
2624,2625,2006-08-01,Local,Venta,Tarragona,277,1232927,,
2626,2627,2006-08-02,Suelo,Venta,Girona,259,1202537,2007-04-16,María
2627,2628,2006-08-02,Parking,Alquiler,Lleida,237,1732233,2007-01-23,Pedro
2628,2629,2006-08-02,Suelo,Venta,Tarragona,295,1706280,2007-02-03,Joaquín
2630,2631,2006-08-03,Piso,Venta,Lleida,291,1776555,,
2631,2632,2006-08-04,Industrial,Venta,Lleida,186,1527618,2007-03-26,Joaquín
2633,2634,2006-08-06,Suelo,Venta,Girona,234,1994382,2007-03-04,María
2634,2635,2006-08-06,Piso,Alquiler,Tarragona,253,2211979,2007-03-05,María
2635,2636,2006-08-07,Parking,Alquiler,Barcelona,169,1673607,2007-01-07,Luisa
2636,2637,2006-08-07,Parking,Venta,Girona,249,1422537,2007-04-02,Luisa
2637,2638,2006-08-08,Oficina,Alquiler,Girona,97,696169,,
2638,2639,2006-08-08,Parking,Venta,Girona,211,1456322,2006-11-23,Carmen
2640,2641,2006-08-08,Oficina,Venta,Girona,133,1053227,2007-01-30,Jesús
2641,2642,2006-08-08,Industrial,Alquiler,Lleida,275,2171950,,
2642,2643,2006-08-09,Casa,Alquiler,Lleida,274,1233000,2007-02-05,Joaquín
2643,2644,2006-08-09,Industrial,Venta,Barcelona,282,2205240,,
2644,2645,2006-08-10,Casa,Venta,Lleida,232,1341656,2006-12-01,Joaquín
2645,2646,2006-08-11,Oficina,Alquiler,Tarragona,268,1984808,2007-03-06,Carmen
2646,2647,2006-08-11,Industrial,Alquiler,Barcelona,270,1705320,2007-03-26,Luisa
2647,2648,2006-08-11,Local,Alquiler,Barcelona,220,1772540,2006-12-25,Pedro
2648,2649,2006-08-11,Casa,Venta,Girona,112,1093456,2007-01-24,Pedro
2649,2650,2006-08-11,Piso,Venta,Tarragona,275,1324125,2006-12-31,Carmen
2650,2651,2006-08-12,Industrial,Alquiler,Barcelona,126,1199394,,
2653,2654,2006-08-13,Piso,Alquiler,Girona,297,2909412,,
2655,2656,2006-08-13,Oficina,Alquiler,Barcelona,86,733236,2006-12-15,Jesús
2656,2657,2006-08-14,Oficina,Alquiler,Barcelona,192,1622400,2006-11-16,Carmen
2657,2658,2006-08-14,Parking,Alquiler,Tarragona,207,1473219,2007-02-20,Jesús
2658,2659,2006-08-14,Oficina,Venta,Tarragona,73,395149,,
2660,2661,2006-08-16,Oficina,Venta,Girona,81,557604,2006-12-17,Carmen
2662,2663,2006-08-17,Suelo,Alquiler,Girona,116,1041448,,
2663,2664,2006-08-19,Parking,Venta,Lleida,164,1165548,,
2665,2666,2006-08-21,Oficina,Venta,Barcelona,258,2539236,2007-01-11,Joaquín
2669,2670,2006-08-22,Suelo,Alquiler,Barcelona,215,1694630,,
2675,2676,2006-08-23,Piso,Venta,Girona,294,2574558,,
2676,2677,2006-08-24,Suelo,Venta,Lleida,214,1114940,,
2677,2678,2006-08-24,Casa,Venta,Tarragona,239,1793695,2006-12-16,Carmen
2679,2680,2006-08-25,Local,Venta,Tarragona,228,1096452,2007-03-31,Luisa
2681,2682,2006-08-26,Suelo,Venta,Lleida,269,1971501,,
2685,2686,2006-08-28,Casa,Alquiler,Tarragona,199,1277381,,
2686,2687,2006-08-28,Piso,Alquiler,Barcelona,146,1287428,,
2687,2688,2006-08-28,Parking,Venta,Girona,220,1230240,,
2688,2689,2006-08-28,Piso,Venta,Girona,263,2173169,2007-01-20,María
2689,2690,2006-08-29,Local,Venta,Barcelona,272,2399312,2006-12-28,Luisa
2692,2693,2006-08-29,Piso,Venta,Tarragona,215,1981440,2007-05-03,Jesús
2693,2694,2006-08-30,Piso,Venta,Lleida,233,2200452,,
2694,2695,2006-08-30,Suelo,Venta,Girona,186,1695948,2007-03-23,Pedro
2695,2696,2006-08-30,Casa,Venta,Tarragona,255,2080290,2007-01-19,Luisa
2696,2697,2006-08-31,Oficina,Venta,Barcelona,298,2977318,,
2699,2700,2006-09-02,Piso,Venta,Girona,179,1025491,,
2700,2701,2006-09-03,Suelo,Venta,Girona,203,1191610,2006-12-24,María
2701,2702,2006-09-03,Industrial,Alquiler,Tarragona,158,1553772,2007-04-20,Luisa
2702,2703,2006-09-04,Casa,Venta,Barcelona,289,2534241,2007-01-28,María
2703,2704,2006-09-04,Casa,Alquiler,Barcelona,221,1556282,,
2705,2706,2006-09-04,Local,Alquiler,Lleida,171,1176480,,
2707,2708,2006-09-05,Local,Alquiler,Girona,242,2326346,,
2708,2709,2006-09-06,Casa,Alquiler,Girona,291,1643568,,
2709,2710,2006-09-06,Piso,Alquiler,Girona,274,2445724,2006-12-20,Luisa
2710,2711,2006-09-07,Parking,Venta,Girona,286,2153580,,
2712,2713,2006-09-07,Oficina,Venta,Girona,239,1994933,2007-04-09,Carmen
2714,2715,2006-09-07,Parking,Alquiler,Lleida,151,1110907,,
2715,2716,2006-09-07,Local,Venta,Lleida,224,2076480,,
2717,2718,2006-09-08,Oficina,Venta,Tarragona,245,1349705,,
2721,2722,2006-09-10,Parking,Venta,Barcelona,251,2180939,,
2722,2723,2006-09-10,Oficina,Alquiler,Lleida,142,680606,2007-02-19,Pedro
2724,2725,2006-09-10,Oficina,Alquiler,Tarragona,285,1299315,,
2726,2727,2006-09-11,Local,Venta,Tarragona,230,1580790,2007-03-04,Carmen
2728,2729,2006-09-12,Oficina,Venta,Lleida,183,920490,,
2730,2731,2006-09-13,Piso,Venta,Barcelona,294,2885316,2007-02-13,María
2731,2732,2006-09-14,Oficina,Venta,Lleida,225,1239525,,
2733,2734,2006-09-15,Local,Venta,Girona,197,1967242,2006-12-28,Pedro
2734,2735,2006-09-15,Oficina,Venta,Lleida,151,1057755,,
2735,2736,2006-09-16,Suelo,Alquiler,Lleida,224,1956864,2007-01-28,Carmen
2736,2737,2006-09-16,Oficina,Alquiler,Barcelona,72,604440,,
2738,2739,2006-09-17,Oficina,Alquiler,Tarragona,126,779058,,
2739,2740,2006-09-18,Oficina,Venta,Lleida,239,2297985,,
2741,2742,2006-09-19,Suelo,Venta,Lleida,182,1298752,,
2743,2744,2006-09-19,Industrial,Venta,Tarragona,245,1728230,,
2744,2745,2006-09-19,Oficina,Venta,Barcelona,164,1040252,2007-01-02,Carmen
2745,2746,2006-09-20,Suelo,Venta,Barcelona,131,1134984,,
2746,2747,2006-09-20,Suelo,Alquiler,Tarragona,208,2066688,,
2748,2749,2006-09-21,Casa,Venta,Lleida,211,1326135,,
2749,2750,2006-09-21,Parking,Venta,Lleida,257,2121278,2007-02-23,Joaquín
2750,2751,2006-09-21,Industrial,Alquiler,Barcelona,279,1262196,2007-04-24,Jesús
2751,2752,2006-09-22,Local,Venta,Girona,257,2242839,,
2752,2753,2006-09-22,Suelo,Venta,Lleida,138,1317210,2007-01-07,María
2753,2754,2006-09-23,Piso,Venta,Barcelona,254,2001266,2007-02-10,Luisa
2754,2755,2006-09-23,Oficina,Alquiler,Girona,134,1088616,2007-03-11,María
2755,2756,2006-09-23,Oficina,Venta,Girona,261,1475172,,
2756,2757,2006-09-25,Oficina,Alquiler,Tarragona,189,958608,2007-02-23,Jesús
2761,2762,2006-09-27,Local,Venta,Tarragona,211,1819875,,
2762,2763,2006-09-27,Oficina,Venta,Lleida,135,1345545,2007-05-07,Luisa
2764,2765,2006-09-28,Suelo,Venta,Lleida,115,1094225,,
2765,2766,2006-09-28,Suelo,Alquiler,Girona,194,1519214,,
2766,2767,2006-09-29,Industrial,Venta,Barcelona,216,1734264,2007-05-06,Pedro
2767,2768,2006-09-29,Casa,Venta,Barcelona,258,1536906,,
2768,2769,2006-09-30,Casa,Venta,Girona,142,1194078,2007-03-30,Joaquín
2769,2770,2006-09-30,Piso,Venta,Girona,244,2291404,2007-04-23,María
2772,2773,2006-10-02,Piso,Venta,Barcelona,292,1536212,,
2773,2774,2006-10-02,Suelo,Alquiler,Girona,271,1780199,2007-03-20,Carmen
2774,2775,2006-10-03,Local,Venta,Barcelona,192,1484544,,
2775,2776,2006-10-04,Piso,Venta,Girona,290,2381770,2007-03-11,María
2776,2777,2006-10-04,Industrial,Venta,Tarragona,284,2072632,2007-02-02,Joaquín
2778,2779,2006-10-04,Casa,Venta,Girona,295,1658785,,
2779,2780,2006-10-05,Industrial,Venta,Girona,157,1242498,2007-03-26,Luisa
2783,2784,2006-10-06,Oficina,Venta,Barcelona,272,2008176,,
2785,2786,2006-10-07,Suelo,Venta,Tarragona,215,1015015,2007-03-03,Carmen
2786,2787,2006-10-07,Casa,Venta,Tarragona,123,1211427,2007-04-09,Jesús
2789,2790,2006-10-08,Industrial,Venta,Girona,212,1565620,2007-04-04,María
2791,2792,2006-10-08,Local,Venta,Lleida,217,1770503,2007-02-11,Pedro
2792,2793,2006-10-09,Casa,Venta,Girona,250,1370500,,
2794,2795,2006-10-09,Local,Alquiler,Lleida,280,2327080,,
2795,2796,2006-10-09,Local,Alquiler,Barcelona,191,1345213,,
2796,2797,2006-10-10,Parking,Venta,Lleida,275,2096050,,
2797,2798,2006-10-10,Oficina,Alquiler,Tarragona,202,1028988,,
2798,2799,2006-10-11,Oficina,Alquiler,Barcelona,178,1319336,,
2799,2800,2006-10-11,Casa,Venta,Barcelona,212,2108128,,
2800,2801,2006-10-13,Suelo,Venta,Tarragona,189,1794366,,
2801,2802,2006-10-13,Oficina,Venta,Lleida,64,594880,2007-04-06,Luisa
2802,2803,2006-10-13,Parking,Venta,Tarragona,244,2429752,2007-01-15,Carmen
2804,2805,2006-10-13,Local,Venta,Girona,271,1923558,2007-04-17,Luisa
2805,2806,2006-10-13,Oficina,Alquiler,Tarragona,271,2621925,2007-02-19,Carmen
2806,2807,2006-10-14,Piso,Venta,Barcelona,133,1066527,2007-04-30,Luisa
2807,2808,2006-10-14,Suelo,Alquiler,Tarragona,293,2560527,,
2808,2809,2006-10-15,Parking,Venta,Girona,206,1659742,2007-03-08,Jesús
2810,2811,2006-10-16,Oficina,Alquiler,Lleida,250,1480500,2007-02-19,Luisa
2812,2813,2006-10-17,Industrial,Venta,Barcelona,292,1905300,2007-03-12,Carmen
2814,2815,2006-10-17,Local,Venta,Girona,181,1405465,,
2816,2817,2006-10-18,Local,Alquiler,Tarragona,166,1573514,2007-03-17,Pedro
2818,2819,2006-10-18,Oficina,Venta,Tarragona,234,1438866,,
2820,2821,2006-10-19,Casa,Venta,Lleida,239,1215554,2007-05-03,Luisa
2822,2823,2006-10-21,Local,Alquiler,Lleida,128,1162624,,
2823,2824,2006-10-22,Parking,Venta,Girona,196,1210496,,
2824,2825,2006-10-22,Casa,Venta,Lleida,275,2669425,2007-03-23,Jesús
2825,2826,2006-10-23,Industrial,Alquiler,Barcelona,242,1250172,2007-03-08,María
2826,2827,2006-10-23,Oficina,Venta,Lleida,236,1300360,,
2827,2828,2006-10-23,Parking,Venta,Tarragona,187,1513765,,
2828,2829,2006-10-23,Local,Alquiler,Girona,273,1766310,,
2829,2830,2006-10-24,Suelo,Alquiler,Tarragona,187,1469446,2007-03-31,Joaquín
2830,2831,2006-10-24,Parking,Alquiler,Tarragona,221,1318707,,
2831,2832,2006-10-24,Oficina,Alquiler,Girona,224,1126944,2007-04-07,Joaquín
2833,2834,2006-10-25,Piso,Venta,Tarragona,192,1661760,,
2834,2835,2006-10-26,Local,Venta,Lleida,293,1956068,2007-05-03,Jesús
2839,2840,2006-10-28,Casa,Alquiler,Tarragona,247,1107301,,
2840,2841,2006-10-29,Industrial,Alquiler,Barcelona,172,1167020,2007-03-28,Pedro
2841,2842,2006-10-29,Casa,Alquiler,Girona,125,1041625,2007-05-04,Pedro
2842,2843,2006-10-29,Suelo,Alquiler,Lleida,245,1240925,,
2844,2845,2006-10-29,Industrial,Venta,Girona,247,1843361,2007-01-30,Pedro
2848,2849,2006-10-31,Piso,Alquiler,Girona,285,1940565,,
2849,2850,2006-10-31,Parking,Venta,Barcelona,285,1638750,2007-05-04,Carmen
2850,2851,2006-10-31,Oficina,Venta,Girona,294,2267622,,
2852,2853,2006-11-01,Piso,Alquiler,Tarragona,260,2292160,2007-03-07,Jesús
2853,2854,2006-11-02,Casa,Venta,Girona,190,1105230,,
2854,2855,2006-11-02,Oficina,Alquiler,Lleida,47,400816,2007-03-28,Carmen
2856,2857,2006-11-03,Suelo,Alquiler,Barcelona,283,2569923,2007-03-28,Pedro
2861,2862,2006-11-03,Parking,Alquiler,Girona,275,1623600,2007-04-28,Pedro
2863,2864,2006-11-04,Oficina,Venta,Lleida,130,1186380,2007-03-06,Jesús
2864,2865,2006-11-04,Local,Alquiler,Girona,197,1704050,,
2865,2866,2006-11-04,Piso,Venta,Lleida,292,1427004,,
2866,2867,2006-11-05,Industrial,Alquiler,Lleida,208,1269008,,
2867,2868,2006-11-05,Oficina,Venta,Lleida,248,1270256,,
2869,2870,2006-11-05,Casa,Alquiler,Barcelona,212,1357648,2007-04-25,Luisa
2870,2871,2006-11-05,Industrial,Venta,Lleida,246,2345364,,
2871,2872,2006-11-06,Parking,Venta,Lleida,267,1516293,2007-02-21,Joaquín
2872,2873,2006-11-07,Industrial,Venta,Barcelona,136,1262624,2007-03-27,Carmen
2873,2874,2006-11-07,Oficina,Venta,Girona,67,342705,,
2874,2875,2006-11-07,Local,Alquiler,Girona,166,1607710,,
2878,2879,2006-11-08,Oficina,Venta,Lleida,165,1355805,,
2879,2880,2006-11-09,Parking,Alquiler,Lleida,295,1767345,2007-04-03,Jesús
2883,2884,2006-11-09,Piso,Alquiler,Lleida,285,2565285,,
2884,2885,2006-11-09,Industrial,Alquiler,Lleida,195,1414140,,
2887,2888,2006-11-11,Local,Alquiler,Barcelona,239,1197390,,
2888,2889,2006-11-11,Piso,Alquiler,Lleida,223,1071515,2007-03-20,Luisa
2891,2892,2006-11-13,Industrial,Venta,Barcelona,262,2517034,,
2892,2893,2006-11-13,Parking,Alquiler,Lleida,186,1464192,,
2893,2894,2006-11-13,Oficina,Alquiler,Lleida,173,934200,,
2894,2895,2006-11-14,Suelo,Venta,Tarragona,124,1014196,,
2895,2896,2006-11-14,Oficina,Alquiler,Lleida,234,979056,2007-04-26,Jesús
2896,2897,2006-11-16,Piso,Alquiler,Girona,258,1058832,,
2897,2898,2006-11-17,Casa,Alquiler,Tarragona,214,1771492,,
2898,2899,2006-11-17,Industrial,Venta,Girona,105,1045905,2007-04-24,Joaquín
2902,2903,2006-11-19,Piso,Venta,Barcelona,199,1370911,,
2903,2904,2006-11-20,Industrial,Alquiler,Girona,149,1454836,,
2904,2905,2006-11-20,Casa,Alquiler,Tarragona,282,1239672,2007-03-10,Jesús
2908,2909,2006-11-22,Local,Alquiler,Tarragona,228,2081868,,
2909,2910,2006-11-23,Suelo,Alquiler,Tarragona,125,1166375,,
2910,2911,2006-11-23,Piso,Alquiler,Lleida,282,1234032,2007-04-17,Joaquín
2911,2912,2006-11-24,Local,Venta,Lleida,218,2102174,,
2912,2913,2006-11-24,Parking,Venta,Barcelona,131,1008176,,
2914,2915,2006-11-24,Parking,Venta,Barcelona,185,1635030,,
2915,2916,2006-11-24,Suelo,Venta,Tarragona,176,1185536,,
2916,2917,2006-11-26,Local,Venta,Lleida,265,1820285,,
2917,2918,2006-11-27,Casa,Alquiler,Barcelona,141,1045233,,
2919,2920,2006-11-27,Oficina,Alquiler,Girona,99,831204,,
2925,2926,2006-11-28,Casa,Alquiler,Tarragona,197,1165649,,
2926,2927,2006-11-28,Oficina,Venta,Lleida,153,1095786,,
2927,2928,2006-11-29,Oficina,Venta,Lleida,180,1467360,,
2928,2929,2006-11-29,Casa,Alquiler,Lleida,253,1239700,,
2930,2931,2006-11-29,Local,Venta,Barcelona,230,1847590,,
2933,2934,2006-11-30,Casa,Venta,Barcelona,261,1752093,,
2934,2935,2006-11-30,Oficina,Alquiler,Lleida,192,1169088,,
2937,2938,2006-12-02,Oficina,Venta,Tarragona,114,1078668,2007-03-31,Jesús
2938,2939,2006-12-02,Parking,Venta,Barcelona,187,1274218,,
2940,2941,2006-12-03,Piso,Venta,Barcelona,274,2474220,,
2942,2943,2006-12-04,Piso,Venta,Barcelona,261,2198403,2007-03-09,Joaquín
2943,2944,2006-12-04,Industrial,Alquiler,Girona,114,1130424,,
2945,2946,2006-12-05,Piso,Venta,Lleida,136,1323280,,
2946,2947,2006-12-06,Suelo,Venta,Barcelona,186,1367100,,
2947,2948,2006-12-06,Casa,Alquiler,Girona,138,1186524,2007-04-24,Joaquín
2949,2950,2006-12-07,Industrial,Alquiler,Tarragona,172,1270908,,
2950,2951,2006-12-07,Parking,Venta,Tarragona,147,1045317,,
2951,2952,2006-12-07,Casa,Alquiler,Lleida,236,2133204,2007-03-13,Pedro
2952,2953,2006-12-07,Casa,Alquiler,Girona,251,1528088,,
2953,2954,2006-12-08,Local,Venta,Barcelona,185,1255595,,
2957,2958,2006-12-09,Suelo,Alquiler,Girona,193,1059956,2007-03-10,María
2960,2961,2006-12-10,Local,Alquiler,Tarragona,257,2170622,2007-04-18,Jesús
2961,2962,2006-12-11,Oficina,Venta,Lleida,171,1696149,,
2962,2963,2006-12-11,Piso,Venta,Tarragona,197,1077196,2007-04-12,María
2963,2964,2006-12-11,Local,Venta,Tarragona,242,1246058,,
2967,2968,2006-12-13,Industrial,Venta,Lleida,198,1094940,2007-03-25,Joaquín
2969,2970,2006-12-14,Local,Alquiler,Barcelona,200,1385200,2007-03-31,Joaquín
2970,2971,2006-12-14,Industrial,Alquiler,Barcelona,291,2797092,,
2971,2972,2006-12-15,Casa,Alquiler,Tarragona,158,1185790,,
2972,2973,2006-12-15,Casa,Venta,Barcelona,134,1295914,,
2973,2974,2006-12-15,Piso,Venta,Girona,200,1559800,2007-04-23,Joaquín
2974,2975,2006-12-15,Local,Alquiler,Tarragona,164,1482068,,
2976,2977,2006-12-16,Local,Alquiler,Lleida,248,1957960,,
2977,2978,2006-12-16,Piso,Venta,Tarragona,174,1377210,,
2978,2979,2006-12-16,Suelo,Alquiler,Girona,152,1147144,,
2979,2980,2006-12-17,Casa,Alquiler,Barcelona,200,1957200,,
2980,2981,2006-12-17,Piso,Alquiler,Barcelona,182,1421056,2007-04-04,María
2981,2982,2006-12-17,Oficina,Alquiler,Barcelona,72,339192,,
2984,2985,2006-12-19,Parking,Venta,Barcelona,200,1407200,,
2985,2986,2006-12-19,Casa,Venta,Barcelona,281,2244066,2007-03-26,Joaquín
2986,2987,2006-12-19,Piso,Alquiler,Tarragona,215,1408680,2007-03-20,Jesús
2987,2988,2006-12-20,Piso,Alquiler,Tarragona,242,1492656,,
2988,2989,2006-12-20,Local,Venta,Girona,255,1079670,,
2993,2994,2006-12-23,Piso,Venta,Tarragona,223,1794927,,
2994,2995,2006-12-23,Parking,Venta,Barcelona,237,1997436,,
2995,2996,2006-12-23,Parking,Venta,Lleida,186,1844190,,
2998,2999,2006-12-24,Suelo,Venta,Barcelona,263,1403631,,
2999,3000,2006-12-24,Local,Alquiler,Tarragona,141,1112631,,
3000,3001,2006-12-25,Local,Alquiler,Lleida,273,1993446,,
3001,3002,2006-12-25,Casa,Alquiler,Girona,226,2041006,,
3003,3004,2006-12-26,Casa,Alquiler,Girona,211,2086368,,
3006,3007,2006-12-26,Casa,Alquiler,Girona,297,2673000,,
3007,3008,2006-12-27,Piso,Alquiler,Girona,287,1882433,,
3008,3009,2006-12-27,Oficina,Venta,Tarragona,125,645250,,
3009,3010,2006-12-28,Suelo,Alquiler,Girona,292,1751124,,
3010,3011,2006-12-28,Local,Alquiler,Tarragona,224,1646624,,
